country,region,code,hdi,A(House School),A(House Hospital),A(House Pharmacy),A(House Restaurant),A(School Hospital),A(Police Hospital),A(House Place of Worship),A(Bank Slot Machine),A(Fast-Food Place Toilet),A(House Police),A(University Library),A(House Library),D(School),D(Hospital),D(Pharmacy),D(Police),D(Library),D(Toilet),D(Restaurant),D(Place of Worship),D(Post Box),D(Vending Machine),D(Bench),D(Tree)
South Korea,Jeju,KORr107,0.905,1.3736114044282965,2.8856558713314913,6.475790360879507,0.44736051219705725,1.7253120837854095,0.8388079457053724,1.037617883211957,,0.6527450130576383,2.9191296333208876,1.2016293965868372,2.2255776901439868,0.10570874608107335,0.18756526227718656,0.010841922674981882,0.02385222988496014,0.03740463322868749,0.276469028212038,2.7061438996754776,0.08077232392861503,0.0021683845349963764,0.0010841922674981882,0.04011511389743296,0.037946729362436586
Kosovo,Gjakova,KSVr101,0.747,1.6273095764612686,2.1000452328587342,2.5948945071752223,0.8675086852661478,1.665151909170117,1.56124754927512,0.9895731926206601,,12.86526429509639,3.2218337411384477,0.46119006081347774,4.009412467880377,0.09485251735200896,0.031617505784002985,0.03974772155703233,0.009936930389258082,0.0036134292324574843,0.002710071924343113,0.12737338044412633,0.09756258927635207,0.0009033573081143711,0.0009033573081143711,0.002710071924343113,0.6504172618423472
Kosovo,Gjilan,KSVr102,0.757,0.6607963238705098,1.7167298803710789,1.838617805169248,1.0040550652580864,4.060971111071808,4.22032048429548,0.6188730887807391,,8.841312550973756,2.703643326490518,0.313037265295342,3.910902459284119,0.049372774667844295,0.01547504877648851,0.03021319046838233,0.011053606268920364,0.002210721253784073,0.0007369070845946909,0.07811215096703725,0.07295380137487441,0.0,0.0,0.03463463297595047,0.05379421717541244
Kosovo,Mitrovica,KSVr103,0.764,0.8245310792932773,1.579744225342203,4.800489633345289,1.3981424676423662,1.6498553187134568,1.6842911681871857,0.8486496354320584,,3.805053002347163,2.947019010491651,0.7222312478549422,5.592417148166815,0.04261423057698497,0.017433094326948395,0.013559073365404309,0.006779536682702154,0.002905515721158066,0.000968505240386022,0.0484252620193011,0.05375204084142422,0.0,0.0,0.021307115288492485,0.32251224504854537
Kosovo,Peja,KSVr104,0.754,1.1416339249052363,2.386306079240113,2.2857258512077196,1.4376421393181202,2.56355205168993,2.661481931059431,1.378479478198973,,7.31518596208877,3.464779562618178,0.8064353365432873,5.139205092247145,0.0546628981103203,0.011080317184524386,0.03693439061508129,0.008864253747619509,0.002216063436904877,0.0007386878123016257,0.10267760590992597,0.048753395611907294,0.0,0.0007386878123016257,0.012557692809127637,0.270359739302395
Kosovo,Prizren,KSVr105,0.742,1.5245641718343095,3.794821244591303,6.863146512966692,2.831397647826768,2.395048804885976,1.5013233793220737,1.673923995120265,,2.067558544326642,7.199791600393777,0.6353754386019841,11.539411618420305,0.06541351925484823,0.02745031611587381,0.023361971162445795,0.008760739185917174,0.004088344953428014,0.006424542069672594,0.10512887023100609,0.0922797860916609,0.000584049279061145,0.000584049279061145,0.016353379813712057,0.2429645000894363
Kosovo,Pristina,KSVr106,0.767,1.2641205083173876,3.26378866444663,17.286352020343458,1.8698488417139794,2.360967991240985,2.5301106767309034,1.1102374207526517,,2.7759985327195444,3.1726672144644463,0.9237299024969359,6.682639305064953,0.09445344320357099,0.04146736530888482,0.0714160180319683,0.011979461089233394,0.00645047904804875,0.005528982041184643,0.1967396109654869,0.07786649708001706,0.00046074850343205356,0.00046074850343205356,0.15481149715317,1.383627755806457
Kosovo,Ferizaj,KSVr107,0.759,1.4745824139035812,1.684060863224477,2.0646924533714484,0.6528069478097963,2.9213533011599524,5.25439121385581,0.627569113430532,,11.534479390863178,1.6205581496892527,,2.3108527778350125,0.056962881497939835,0.018038245807680948,0.008544432224690975,0.012341957657886964,0.0018987627165979945,0.0009493813582989973,0.09493813582989973,0.08829246632180675,0.0,0.0,0.028481440748969918,0.08069741545541477
Kuwait,"Al Asimah, Hawalli, Al-Farwaniyah, Mubarak al-Sabah",KWTr101,0.845,0.9420335138842122,1.7355652532723078,1.2466257027302343,1.120029953846696,1.4811798260576006,1.2212431918995164,0.2176348653761831,,2.570762543667843,1.42588519150812,2.967291928243623,2.759330455318399,0.5033135102772951,0.12007987301031912,0.34491027354027837,0.08175650928362153,0.04343314555692394,0.05109781830226346,0.9734134386581189,2.345389860073893,0.002554890915113173,0.0,0.25804398242643045,0.6310580560329537
Kuwait,Ahmadi,KWTr102,0.856,2.5610979424527476,4.672356761229672,4.989617814944499,1.7143887836413756,2.3302922005698887,23.88126053659417,0.19142892604373937,,5.32057641612762,2.0921384632078714,,,0.017222069876802474,0.00236803460806034,0.009041586685321299,0.005166620963040742,0.0,0.0010763793673001546,0.03164555339862454,0.12615166184757812,0.0,0.0,0.01162489716684167,0.006243000330340896
Kuwait,Al-Jahra,KWTr103,0.836,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lao,Vientiane Municipality,LAOr101,0.743,0.9174458951347879,3.0583029668394777,2.2949693037112886,0.9120381982494697,3.844456588087042,4.69469296435658,1.2969889779669206,,6.388676757017925,6.969499090102078,,,0.004936370139137175,0.002149709576721028,0.0023885661963566973,0.0004777132392713395,0.0,0.0033439926748993765,0.023726424217143195,0.007165698589070093,7.961887321188992e-05,7.961887321188992e-05,0.00031847549284755967,0.00031847549284755967
Lao,Phongsaly,LAOr102,0.555,20.426350704004644,13.819558986303408,27.221756764756858,17.59563624537779,5.88060257116215,,16.95429929135003,,,,,,0.00019506066527117262,0.002015626874468784,0.00026008088702823015,0.0,0.0,0.0,0.0020806470962258412,0.00039012133054234523,0.0,0.0,0.0,0.00026008088702823015
Lao,Luangnamtha,LAOr103,0.588,,,,,3.8731152596410325,2.6941780547212275,,,11.640861008131635,,,,0.0016293429339209982,0.004480693068282745,0.0014256750671808734,0.0005091696668503119,0.0,0.00030550180011018716,0.00723020926927443,0.0006110036002203743,0.00010183393337006239,0.0,0.00010183393337006239,0.0
Lao,Oudomxay,LAOr104,0.581,2.3034789742977946,2.492735594699524,2.5330965724959156,1.9048933214063266,6.450867811832409,0.9718529198024589,2.523208049236245,,0.7622914493097734,5.479397709143285,,,0.003642471458162645,0.004150723289534176,0.0016094641326765175,0.00025412591568576594,0.0,0.0003388345542476879,0.00897911568756373,0.0012706295784288297,8.470863856192197e-05,0.0,0.00025412591568576594,0.0
Lao,Bokeo,LAOr105,0.592,8.78419607633917,3.362768885947522,74.19218875728,38.79622067087627,4.553476559077644,,54.89587318161099,,0.11293510388184785,,,74.8576098947279,0.0007268924939234301,0.006396653946526184,0.0005815139951387441,0.0,0.00029075699756937203,0.0007268924939234301,0.004070597965971208,0.001599163486631546,0.0,0.00014537849878468602,0.0,0.0
Lao,Luangprabang,LAOr106,0.605,3.5481075360355048,2.0185937546006376,4.464924010859241,1.4103955509704775,2.8478849734610563,1.203552734065506,3.816764534252315,,0.31137290398016976,4.463966906881341,5.854817749518715,5.678800795412904,0.0021478228386370194,0.0047951393606779965,0.000998987366807916,0.0005494430517443539,9.98987366807916e-05,0.0022976709436582066,0.021428279018029798,0.004595341887316413,9.98987366807916e-05,0.0,0.0023975696803389982,0.0003995949467231664
Lao,Huaphanh,LAOr107,0.592,27.129916345092866,1.3757547715230622,2.098191409866367,2.0741191387987405,9.516400825071814,0.9793637390336232,2.7333078891353066,,18.95559080439986,2.2888070429032097,,,0.0005170830840663619,0.001149073520147471,0.0004021757320516148,5.745367600737355e-05,0.0,5.745367600737355e-05,0.0018385176322359535,0.0002872683800368677,0.0,0.0,0.0,0.0
Lao,Sayabury,LAOr108,0.675,6.997084809696434,2.5485837411997996,5.84908170776447,5.003500474880631,5.32947031497515,6.150251380555054,4.4598397717196,,55.248101864124585,167.85278198833248,,,0.0009581938427507387,0.0037050161919695234,0.0003193979475835796,0.00019163876855014775,0.0,0.0005110367161337274,0.003002340707285648,0.0010859530217841706,0.0,6.387958951671592e-05,0.0,0.0
Lao,Xiengkhuang,LAOr109,0.647,37.35197612375362,5.0684059818475,50.6125615770535,16.945089577154924,8.128713682967549,2.6618630827522347,36.03345848248501,,,61.3972743877055,,66.58797973783882,0.0017340580457126783,0.0008670290228563392,0.00015764164051933438,0.00031528328103866876,7.882082025966719e-05,0.0005517457418176703,0.004729249215580032,0.0014975955849336766,0.0,0.0,0.00015764164051933438,0.0009458498431160063
Lao,Vientiane Province,LAOr110,0.633,0.8008706021816481,1.8943846460890406,2.1050082519845597,0.662152768562332,1.8943407480651138,1.2379574554097474,0.512823305072652,,1.245836506755879,1.9243157736933147,2.7597399753517,3.8773058644314458,0.07158219890064943,0.01459175592974777,0.034965151001471066,0.0068829037404470605,0.002477845346560942,0.016243652827455064,0.2194269712454523,0.08121826413727531,0.0068829037404470605,0.0,0.004955690693121884,0.01927213047325177
Lao,Borikhamxay,LAOr111,0.657,3.8143819834895774,40.102219843414034,28.83747750741135,0.29929591227083696,27.261516272776877,8.902594176682712,0.2358112684980842,,39.0487444232402,163.20960323373174,,,0.0006924440701809203,0.0005035956874043057,0.00044064622647876743,0.00012589892185107642,0.0,0.0005035956874043057,0.005728400944223977,0.0031474730462769103,0.0,0.0,0.0,0.0020773322105427606
Lao,Khammuane,LAOr112,0.602,,,,,2.813343601676789,5.2647460655887945,,,22.304929625868805,,,,0.0010233631343386715,0.0013845501229287909,0.00042138482002180595,0.00042138482002180595,0.0,0.0001805934942950597,0.00788591591755094,0.0017457371115189102,0.0,0.0,0.0,0.0004815826514534925
Lao,Savannakhet,LAOr113,0.578,24.801102852119776,6.957633720330401,12.938337235364658,9.918941280545766,3.6211781777844467,4.448296654330498,14.48709620381372,,4.902409574704134,7.253542840532705,6.225901307111184,161.07144526685582,0.0020468075744731157,0.001162958849132452,0.0010699221412018558,0.00041866518568768276,4.651835396529808e-05,0.00018607341586119233,0.008885005607371934,0.003302803131536164,0.0,0.0,0.006884716386864116,0.057171057023351346
Lao,Saravane,LAOr114,0.535,47.13635922993719,10.875682905341824,,9.388486669368119,8.017646867168446,,10.022199759718154,,,,,,0.00039154896720784303,0.0024471810450490193,0.0,0.0,0.0,9.788724180196076e-05,0.0039154896720784305,0.002838730012256862,0.0,0.0,0.0,0.016347169380927448
Lao,Sekong,LAOr115,0.591,28.87387458938013,1.7328592163742575,34.67533463737275,4.310772896748136,7.471899462137209,1.7436546504882477,4.765198234982258,,,33.98594882184138,,,0.0005955893961752426,0.0019058860677607762,0.00047647151694019406,0.00011911787923504851,0.0,0.0,0.002263239705465922,0.00035735363770514556,0.0,0.0,0.0,0.00011911787923504851
Lao,Champasack,LAOr116,0.612,17.075051961300804,15.197114182427862,21.083632305813026,15.05494304015078,4.171883109515045,6.428223448732269,10.448212760340766,,4.500525082550937,24.23362083774865,,39.51840001959399,0.004158803870905961,0.001475704599353728,0.0020794019354529805,0.00040246489073283493,0.00013415496357761163,0.0016098595629313397,0.03367289585798052,0.00992746730474326,0.0,0.0,0.0012073946721985048,0.014153348657438027
Lao,Attapeu,LAOr117,0.597,23.881720849719535,4.928988800754952,,17.974645871607454,2.460445109790865,9.163623635737567,47.87939828086662,,,25.75369132423223,,,0.00042217912945711827,0.003377433035656946,0.0,0.0003166343470928387,0.0,0.0,0.003482977818021226,0.00042217912945711827,0.0,0.0,0.00010554478236427957,0.0003166343470928387
Lebanon,Beirut,LBNr101,0.693,0.38546489709053655,0.7309038166230336,0.22594206576212775,0.18415382011760298,0.4487091754650518,0.5895372351205374,0.25821731281570126,,1.351562256304296,0.7572364101388581,0.4953126461425371,0.9263471303845713,2.493886612784677,1.176361609804093,9.316783949648416,0.5646535727059646,0.2823267863529823,0.2823267863529823,14.116339317649116,6.258243764157775,0.047054464392163715,0.09410892878432743,0.0,30.820674176867236
Lebanon,Mount Lebanon,LBNr102,0.722,2.2616968329097746,3.1229155415875884,2.050568413330939,1.430810263645454,1.5026435316827398,1.5112445416414866,1.0716632943952613,,2.9751000376275236,6.693543168589675,1.8443536962325022,5.102788139630926,0.09873047433272635,0.033749702960676864,0.3309485797785776,0.009067084377495276,0.021156530214155644,0.02669752622262498,0.29719887681790075,0.2080392137725305,0.0005037269098608487,0.0010074538197216974,0.0020149076394433947,0.5979238420048274
Lebanon,Northern,LBNr103,0.712,5.004617293440133,3.530528775536543,6.603710182152248,4.743623387937129,2.4765215922414905,2.3881107439981,1.308167844377805,,6.733280119800553,10.964098697336185,4.153325545038081,13.952698957985625,0.01619300571921579,0.010380131871292173,0.007681297584756208,0.0012456158245550608,0.0024912316491101216,0.0014532184619809043,0.029064369239618085,0.06622524133884407,0.0,0.00020760263742584348,0.00020760263742584348,0.4316058832083286
Lebanon,Beqaa,LBNr104,0.75,2.0797990993560735,2.2897893985378013,2.4358816044273994,1.6777487913958167,1.8908578866510717,1.2575290301340547,1.1175542458261025,,12.732414843865692,3.5702497845810193,6.45593501930566,5.029983086845414,0.032737181147335474,0.014233557020580642,0.044835704614829025,0.004981744957203224,0.007828456361319354,0.0021350335530870962,0.13593046954654514,0.1152918118667032,0.0,0.0014233557020580643,0.0,0.039853959657625795
Lebanon,"Southern, Nabtieh",LBNr105,0.74,5.937678244908761,2.722601785670066,3.979956841912151,2.7074696359316293,2.1106139928590744,2.9394543618401605,1.0523813276398963,,19.04818296162808,5.7199445543070855,11.133137564622466,7.444248778659586,0.02781890993473761,0.019870649953384008,0.02682537743706841,0.003477363741842201,0.003974129990676802,0.0004967662488346002,0.10134031476225844,0.13313335468767284,0.0,0.0004967662488346002,0.001987064995338401,0.12468832845748465
Liberia,Bomi,LBRr101,0.467,1.7757905250236237,48.729145568891575,,,25.46557917727781,48.81088130560587,2.0222751036393274,,,2.6909458459376916,,,0.014169557907148186,0.0009446371938098791,0.0,0.00047231859690493954,0.0,0.0028339115814296372,0.0,0.0023615929845246975,0.0,0.0,0.00047231859690493954,0.00047231859690493954
Liberia,Bong,LBRr102,0.45,4.070768512945906,32.86690298069665,43.7769384833826,42.75396720040738,14.10417396121896,15.453051464473626,18.155837550470345,,0.04917968474862982,11.738322924765033,0.4691834204564831,21.24149214264131,0.02268244603086933,0.0009500500955337939,0.0071253757165034536,0.001068806357475518,0.0005937813097086212,0.5668236382478498,0.002137612714951036,0.02493881500776209,0.0,0.0,0.0,0.00011875626194172424
Liberia,Gbarpolu,LBRr103,0.394,4.756305813033911,37.13677609203662,77.71328224944814,69.62672384519803,58.904873901136305,34.02487220098857,,,,70.10102485005926,,,0.0018310126752265137,0.0001077066279545008,0.0001077066279545008,0.0002154132559090016,0.0,0.0,0.0001077066279545008,0.0,0.0,0.0,0.0,0.0
Liberia,Grand Bassa,LBRr104,0.42,8.112466350806004,28.803217391807472,47.89920611814571,45.40370947051946,26.391213860589847,19.77055486193881,46.06326826037167,,,47.57922364833471,,,0.005457279126240656,0.0003993131067980968,0.00013310436893269892,0.00013310436893269892,0.0,0.00013310436893269892,0.0007986262135961936,0.00026620873786539783,0.0,0.0,0.0,0.0070545315534330435
Liberia,Grand Cape Mount,LBRr105,0.402,11.901180472078272,29.64290884682437,18.059455725650576,56.60104395034638,13.079299444462483,10.2547183532953,19.580571810622267,,,48.20033377085015,,,0.008053980083908865,0.0014094465146840514,0.0014094465146840514,0.00040269900419544327,0.0,0.025168687762215203,0.001006747510488608,0.009060727594397473,0.0,0.0,0.0,0.0
Liberia,Grand Gedeh,LBRr106,0.472,18.54687467611853,44.358280915839416,43.39478820960189,44.043988792458734,8.473395193530598,31.704749211817315,38.391012331323225,,0.04174759396076127,12.754243559101653,,,0.007768791600242541,0.0002913296850090953,0.002816186955087921,0.0011653187400363812,0.0,0.15819201895993873,0.0012624286350394129,0.011847407190369875,0.0,0.0,0.0,0.0
Liberia,Grand Kru,LBRr107,0.444,29.925077630043372,37.27003119059828,,,29.65796007454709,,,,,,,,0.0008094997743166644,0.0002698332581055548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liberia,Lofa,LBRr108,0.428,2.0644037848536247,4.858309809918923,14.539476760089476,39.270982497882244,11.880395180779646,0.862924667544504,12.284495967427855,,17.98745622921234,65.17617238915349,,,0.007283063975863098,0.0009710751967817463,0.0005826451180690478,9.710751967817464e-05,0.0,0.0002913225590345239,0.0002913225590345239,0.0015537203148507943,0.0,0.0,0.0,0.0025247955116325404
Liberia,Margibi,LBRr109,0.47,6.740725561563497,18.34581225254045,,,22.784559902844343,,16.174247191018015,,,,,,0.01524072067876687,0.002126612187734912,0.0,0.0,0.0,0.0007088707292449707,0.0,0.002126612187734912,0.0,0.0,0.0,0.0007088707292449707
Liberia,Maryland,LBRr110,0.477,1.1037257492028367,11.775565823044218,,11.673302855527298,11.13718637360422,10.285795068268074,2.000307097509983,,,9.929245541226132,,,0.0072664136137710915,0.0009083017017213864,0.0,0.0009083017017213864,0.0,0.0,0.002724905105164159,0.002724905105164159,0.0,0.0,0.0,0.0
Liberia,Montserrado,LBRr111,0.554,1.7451313878940942,5.064993997125797,7.447254857707621,6.1643697426617114,12.470384730475626,1.9225126374237196,3.472113206057574,,0.49329972999347915,7.847531768344304,14.704977168839338,12.788189557016118,0.03908102369599241,0.011559176022758317,0.019815730324728543,0.0016513108603940453,0.0011008739069293635,0.05559413229993286,0.020916604231657906,0.03522796502173963,0.0005504369534646817,0.0,0.0005504369534646817,0.033026217207880904
Liberia,Nimba,LBRr112,0.471,2.7016328891199364,18.018265156052088,45.23693780682006,38.12395718369278,9.68486931243744,11.73043183902132,23.5275992229935,,0.05703419668563537,29.525699451472622,63.49876818484328,46.73430224988307,0.020169608081645005,0.0012553697976127598,0.004519331271405935,0.0005021479190451039,0.0001673826396817013,0.32103990290950307,0.0015901350769761623,0.007197453506313156,8.369131984085064e-05,0.0,0.0,0.0007532218785676558
Liberia,River Cess,LBRr113,0.434,12.415891118968192,31.057966489026974,,,34.84163990382485,,,,,,,,0.001507194301200663,0.0007535971506003315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008101169368953564
Liberia,River Gee,LBRr114,0.478,0.3497315472228295,2.193011242889531,,0.3595611637126748,16.24766109066443,,,,,,,,0.0008034654658811314,0.00016069309317622628,0.0,0.0,0.0,0.0,0.00016069309317622628,0.0,0.0,0.0,0.0,0.0
Liberia,Sinoe,LBRr115,0.441,33.05473958823409,26.230064126855538,,,68.67801506676557,69.75222459091997,,,,64.960927978953,,,0.0004251403073490717,0.00031885523051180376,0.0,0.00010628507683726793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035074075356298414
Libya,Cyrenaica,LBYr101,0.736,8.608538426507211,10.902733998559642,11.69927817335914,22.78187049116553,4.462289364309069,19.603176488433284,1.3065786047682988,,99.74433208901004,9.452891374750752,37.844573557654535,37.73273267600279,0.0008690646592830666,0.0002576954209069305,0.0002853056445755302,0.00022351133446009278,2.4980678557304487e-05,3.944317666942814e-06,0.00028924996224247303,0.0014778043525479076,3.944317666942814e-06,3.944317666942814e-06,2.629545111295209e-06,0.010343315695279706
Libya,Tripolitania,LBYr102,0.751,1.5328474998114276,2.764007834363489,5.4227588438549486,6.590274599446377,2.0642208130181245,3.456313108023282,0.6623184512451648,,17.386365424089767,4.648897416302316,18.049644553217746,15.401705386753507,0.006362181679250324,0.0020581445187329832,0.0032661088576106897,0.0013071520265274885,0.0004144628376794476,0.00013461186181041888,0.001796005629944273,0.012837720715814684,3.542417416063655e-05,1.4169669664254619e-05,0.0001700360359710554,0.012490563809040445
Libya,Fezzan,LBYr103,0.744,0.9003688882676586,1.4009282519875665,7.796155515401046,7.679618851752773,2.252876757150487,11.63132283232149,0.3838999111381222,,141.2784181567449,3.139620124087307,75.8217986512427,44.21278068233875,0.00034552801873459146,0.00015626895319654892,9.897033702448098e-05,0.00010591562383321648,1.3890573617471015e-05,1.7363217021838768e-06,6.424390298080344e-05,0.0005903493787425181,1.7363217021838768e-06,0.0,0.0,0.055935603635853585
Saint Lucia,Total,LCAt,0.725,0.6549311285071374,4.452574333270934,6.091671684562478,0.9537962368746489,3.4752265532806215,3.9228945774814625,0.5529616071392823,,0.9495884260890534,2.1407340207704495,1.2809127245005865,3.818372576285288,0.23846328662547733,0.014599793058702695,0.02919958611740539,0.02919958611740539,0.019466390744936925,0.05677697300606604,0.4315049948461019,0.3082178534615013,0.0032443984574894876,0.00811099614372372,0.0032443984574894876,0.37472802184003584
Liechtenstein,Total,LIEt,0.942,0.6166459485009014,5.262795092572178,2.048542247058214,0.5465951143775126,5.691062184015426,5.321163461477926,0.5414818012101158,,0.5646734608413526,2.4339338799074177,2.249850885752692,2.862794476892688,0.11843102382886984,0.006233211780466834,0.03739927068280101,0.024932847121867337,0.018699635341400504,0.23062883587727287,0.4924237306568799,0.17452992985307136,0.18076314163353818,0.1620635062921377,2.6678146420398052,75.4592618143315
Sri Lanka,Total,LKAt,0.78,1.4831183546941273,3.838495463108652,7.430235943394775,4.581327321782801,3.013772722024745,2.105646780322422,1.0501448887779707,,3.5229138497212293,3.7461378546491786,2.8426812160947907,7.547237974397572,0.07440295609954684,0.013157639367410162,0.006761142631059494,0.0072017564204993265,0.003707233262873071,0.0039199433681198865,0.04150885768102144,0.13452394798966463,0.0012458734735884911,0.0001519357894620111,0.002582908420854189,0.025114985998070435
Lesotho,Butha-Buthe,LSOr101,0.527,3.313336157616609,9.785163522761671,,10.884530650731024,14.102811170098741,0.21668363064931842,11.353622869781908,,1.2042607977690818,14.314937551015394,,,0.058043787763067005,0.002232453375502577,0.0,0.0011162266877512885,0.0,0.013952833596891106,0.002232453375502577,0.004464906751005154,0.0,0.0,0.0,2.828518426761765
Lesotho,Leribe,LSOr102,0.522,1.6409940985316471,12.223823474583385,,11.901358488717635,9.958669104310118,7.953598939971831,22.55141334432121,,,24.81523653458344,,,0.08540405510509227,0.0024806157084466636,0.0,0.0017718683631761884,0.0,0.1672643734838322,0.0028349893810819013,0.011694331196962844,0.0,0.0,0.0,25.0722917126157
Lesotho,Berea,LSOr103,0.549,2.3341531099282755,10.187096675485435,14.216955385331296,28.36414173957081,12.48227921668204,9.975007850682509,2.863884910221539,,0.3692494493032127,4.669178148013408,,,0.08673275477304332,0.0015040362099371673,0.0020053816132495567,0.004512108629811502,0.0,0.23462964875019812,0.0010026908066247783,0.01153094427618495,0.0005013454033123892,0.0,0.0,19.134850008223957
Lesotho,Maseru,LSOr104,0.557,0.8506676279659543,6.018433466012445,6.4719813659239795,7.337363264534382,11.079534580375078,7.8780508138945295,2.015834284257484,,1.1951698550572147,5.059636860336148,6.2780490072480335,10.475828503359617,0.12007650082662992,0.004241112611978098,0.006361668917967148,0.003976043073729467,0.0010602781529945246,0.07554481840085989,0.007156877532713042,0.01563910275666924,0.00026506953824863115,0.0,0.00026506953824863115,6.822889914519767
Lesotho,Mafeteng,LSOr105,0.502,0.9108845238853968,21.100131531414345,,20.064102414592615,25.11138278051358,15.133694789990821,18.327817974564493,,0.00767741986855449,19.12353037019285,,,0.03526366516116245,0.0004198055376328863,0.0,0.001259416612898659,0.0,0.9886420411254473,0.001259416612898659,0.003778249838695977,0.0,0.0,0.0,17.035708717142526
Lesotho,Mohale s Hoek,LSOr106,0.511,0.5446134979482157,8.289745759969053,,,42.80784763223334,0.3900704014193284,6.769934139511214,,,8.565726337682099,,,0.04676026183778598,0.0002904364089303477,0.0,0.0002904364089303477,0.0,0.04414633415741285,0.0,0.001742618453582086,0.0,0.0,0.0,1.1498377429552464
Lesotho,Quthing,LSOr107,0.468,0.6627573532367106,10.139960134661205,,9.895136253590248,28.528607617644774,18.902842728267668,3.508528644166309,,0.5790943158105002,5.06790949728242,,10.295587107202715,0.06943283421148623,0.0003370525932596419,0.0,0.0016852629662982095,0.0003370525932596419,0.00539284149215427,0.0003370525932596419,0.005729894085413912,0.0,0.0,0.0,0.3161553324775441
Lesotho,Qasha s Nek,LSOr108,0.486,0.5116405456077343,9.395595202027367,9.937817640350904,9.404445258961381,21.64972805131185,37.33722173272405,5.5269381752699935,,,22.37318454102982,,9.754111127171802,0.095994048794015,0.00047055906271575984,0.00047055906271575984,0.0014116771881472795,0.00047055906271575984,0.07246609565822701,0.0009411181254315197,0.0018822362508630393,0.0,0.0,0.0,0.3143334538941276
Lesotho,Mokhotlong,LSOr109,0.454,2.1058156643017165,6.854948842474054,,15.300415933651376,11.458919221922315,0.6539502668147227,3.9688730464637083,,,9.570879191276621,,,0.052220431369711794,0.0009581730526552623,0.0,0.0007186297894914468,0.0,0.0661139406332131,0.00023954326316381558,0.002874519157965787,0.0,0.0,0.0,0.5816110429617442
Lesotho,Thaba-Tseka,LSOr110,0.443,0.9226077702900339,10.356812193309885,,19.2768836460919,16.13200884295738,5.438940003227524,9.946831436858728,,,6.057672549628534,,,0.05147346448134959,0.0008268829635558167,0.0,0.0008268829635558167,0.0,0.07090521412491127,0.0004134414817779083,0.0010336037044447709,0.0,0.0,0.0,0.45581923366014393
Lithuania,Alytus County,LTUr101,0.846,3.8808744662849604,9.367342906224856,11.078739836101132,9.905533994887604,6.920999483740034,8.576448745426777,3.2065286044806793,,1.4895521462668952,10.931043330317,,10.51019645425365,0.010873356126706828,0.0014260139182566331,0.003565034795641583,0.001247762178474554,0.001247762178474554,0.006060559152590691,0.007308321331065244,0.01051685264714267,0.00017825173978207914,0.001247762178474554,0.027629019666222266,0.03565034795641583
Lithuania,Kaunas County,LTUr102,0.886,1.958121739585136,7.697051486928218,5.320720753500064,5.5309875864350575,5.4212271414594655,3.2093272314376775,2.141695882424957,,1.3025816042882994,6.725266619468863,1.4069059138199744,8.924786731311869,0.02420899787197348,0.0038095377361988727,0.023840332929760687,0.0023348779673476963,0.003317984479915147,0.01241171972116407,0.0356376110805701,0.021997008218696715,0.001966213025134902,0.013517714547802451,0.13665180524687567,0.5130587112461384
Lithuania,Klaipeda County,LTUr103,0.88,1.8188990708575672,4.178546677178388,5.781268749782668,2.3068582482356246,5.120527456068693,1.2310090762617323,2.5489931494589166,,1.5323070999119097,5.8252121443792255,0.6425920403721469,6.521887850709816,0.01941032668919137,0.004186541050609903,0.011608136549418368,0.001712675884340415,0.003615649089163098,0.02131329989401405,0.042246005147063566,0.019790921330155906,0.0007611892819290733,0.007231298178326196,0.09153301115197106,0.16784223666536066
Lithuania,Marijampole County,LTUr104,0.835,3.6977462236811145,9.261690053755974,9.33468258125021,9.242087529569629,7.727978613177753,2.7721569839701714,2.2590565177684656,,1.9402265967749759,9.62038073378069,,6.5308267776461575,0.015586563378518789,0.0015812455601395873,0.008583904469329188,0.0013553533372625034,0.0036142755660333427,0.00926158113796044,0.00406606001178751,0.018297270053043796,0.0006776766686312517,0.002033030005893755,0.04901861236432721,0.2889161530597903
Lithuania,Panevezys County,LTUr105,0.85,2.4858018566894127,8.41205588961336,5.604009588654393,8.814946373635856,7.705459860946802,2.0295389184906183,1.8322533295711552,,1.0247556977112422,9.895967763780684,1.0156300693596276,6.149619439376613,0.011791114660326486,0.0019224643467923618,0.008202514546314077,0.0016661357672200468,0.005382900171018613,0.008587007415672549,0.004357585852729353,0.017174014831345098,0.0010253143182892596,0.0012816428978615745,0.03255372960568399,0.3024677238953316
Lithuania,Siauliai County,LTUr106,0.852,1.8030350574031722,7.153185731025139,5.516290091807312,6.990593083448646,5.437501311434914,3.0793487228830636,2.158926014546577,,0.9436951448677735,7.1773078570350375,0.13441075949415757,6.6541065085228155,0.016629797480269957,0.0028871176181024232,0.01050910812989282,0.0020787246850337447,0.003464541141722908,0.010624592834616918,0.009585230492100045,0.014089133976339825,0.0020787246850337447,0.010855562244065111,0.11467631179102825,0.20048144740103227
